date,City,pm25,pm10,no,no2,nox,nh3,co,so2,o3,aqi_cpcb,temp,humidity,precip,wind_speed,solar_rad,city,day_of_year,month,day_of_week,week_of_year,quarter,year,is_weekend,month_sin,month_cos,doy_sin,doy_cos,season,season_code,aqi,aqi_category,pm25_7d_avg,pm25_7d_std,pm10_7d_avg,pm10_7d_std,no2_7d_avg,no2_7d_std,o3_7d_avg,o3_7d_std,pm25_lag1,pm25_lag3,pm25_lag7,pollution_index,city_code
2015-01-11,Mumbai,144.3,120.8,71.2,58.2,213.0,45.1,5.15,95.9,63.6,435.5,23.77275,53.119125,0.0,14.658676,19.6,Mumbai,11,1,6,2,1,2015,1,0.49999999999999994,0.8660254037844387,0.1882267098432442,0.9821256058680006,Winter,0,196.9,Unhealthy,252.28571428571428,134.46619684975883,325.15714285714284,196.43364322456625,77.84285714285714,42.66707775099584,74.12857142857145,35.18838417649183,308.7,97.0,177.3,37.640893275769535,0
2015-01-12,Mumbai,126.2,470.0,183.4,71.4,121.9,30.5,9.13,71.7,59.2,457.6,23.670668,53.968567,0.0,14.345898,19.61,Mumbai,12,1,0,3,1,2015,0,0.49999999999999994,0.8660254037844387,0.2051044998686192,0.9787400799669153,Winter,0,187.5,Unhealthy,222.4,136.15216977093436,309.0571428571428,175.28724860585132,82.72857142857143,39.04154685655245,78.17142857142858,30.738342738113158,144.3,232.9,335.4,54.25066491228808,0
2015-01-13,Mumbai,11.4,261.5,120.0,70.2,2.9,23.6,7.79,21.0,104.0,387.8,22.601915,61.55432,0.0,14.24163,19.64,Mumbai,13,1,1,3,1,2015,0,0.49999999999999994,0.8660254037844387,0.2219215130041655,0.9750645322571948,Winter,0,47.5,Good,200.8,157.53492734417128,317.4428571428571,170.70079922819005,85.70000000000002,36.8099171419877,84.44285714285715,30.9146597988105,126.2,308.7,162.6,30.949603303052086,0
2015-01-14,Mumbai,260.6,450.2,8.1,1.6,136.0,45.3,6.09,14.5,46.0,72.4,23.037333,62.183887,0.0,14.113652,19.34,Mumbai,14,1,2,3,1,2015,0,0.49999999999999994,0.8660254037844387,0.2386727660059501,0.9711000518829505,Winter,0,309.0,Hazardous,168.72857142857146,103.64445176155051,303.2714285714286,151.2432446346581,80.14285714285715,46.44605678070196,83.51428571428572,32.1085880812506,11.4,144.3,485.1,44.77035024515059,0
2015-01-15,Mumbai,429.8,345.4,13.4,50.2,120.3,33.9,4.27,35.3,127.1,229.4,23.364418,60.16426,0.0,14.007655,19.38,Mumbai,15,1,3,3,1,2015,0,0.49999999999999994,0.8660254037844387,0.255353295116187,0.9668478136052775,Winter,0,443.8,Hazardous,216.27142857142857,136.408745006637,309.40000000000003,152.07367731903287,66.05714285714285,35.910391121180936,81.47142857142856,28.00450644007818,260.6,126.2,97.0,58.990238648736124,0
2015-01-16,Mumbai,400.7,50.6,24.2,105.4,103.1,18.7,0.04,27.0,70.9,159.3,23.845667,60.393604,0.0,13.1041975,19.31,Mumbai,16,1,4,3,1,2015,0,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,Winter,0,420.6,Hazardous,240.24285714285716,153.49215894352017,301.9714285714286,164.61233969831176,64.91428571428573,34.24107808716643,79.81428571428572,28.27539734889847,429.8,11.4,232.9,46.9629454503162,0
2015-01-17,Mumbai,310.7,276.4,172.9,41.5,173.6,26.4,6.74,44.2,175.1,113.0,24.085253,59.545593,0.0,13.5515,19.26,Mumbai,17,1,5,3,1,2015,1,0.49999999999999994,0.8660254037844387,0.288482432880609,0.9574851883550393,Winter,0,348.9,Hazardous,240.5285714285714,153.64261251668557,282.12857142857143,156.86389763407124,56.92857142857143,31.836075673451255,92.27142857142859,46.051989254381986,400.7,260.6,308.7,49.973464295172796,0
2015-01-18,Mumbai,408.4,375.4,35.3,72.6,175.0,4.8,2.2,23.2,67.5,423.4,24.264418,58.174667,0.0,16.199999,19.22,Mumbai,18,1,6,3,1,2015,1,0.49999999999999994,0.8660254037844387,0.30492122465628907,0.9523775757303974,Winter,0,426.7,Hazardous,278.25714285714287,158.42615374513198,318.5,142.0388327183802,58.98571428571428,32.39230508271106,92.82857142857142,45.669308230864566,310.7,429.8,144.3,58.44893118828322,0
2015-01-19,Mumbai,358.0,290.4,84.5,102.0,122.5,19.6,5.01,62.5,104.3,290.0,23.247751,68.38806,0.0,15.034041,19.26,Mumbai,19,1,0,4,1,2015,0,0.49999999999999994,0.8660254037844387,0.3212696616923644,0.9469877530760753,Winter,0,386.6,Hazardous,311.37142857142857,145.00272082833155,292.8428571428571,125.35251436306675,63.357142857142854,36.18912622795495,99.27142857142857,43.25169415894651,408.4,400.7,126.2,62.036081037717736,0
2015-01-20,Mumbai,478.8,359.8,45.7,50.3,151.7,27.3,2.52,39.4,61.1,132.0,22.739418,74.59072,0.0,9.19939,18.94,Mumbai,20,1,1,4,1,2015,0,0.49999999999999994,0.8660254037844387,0.3375228995941133,0.9413173175128471,Winter,0,482.8,Hazardous,378.14285714285717,74.15663281511775,306.88571428571424,126.75434809861459,60.51428571428571,36.3432904661199,93.14285714285714,45.45334080654788,358.0,310.7,11.4,61.695244681164105,0
2015-01-21,Mumbai,70.9,86.1,156.8,15.5,28.9,19.8,2.19,22.8,56.6,86.5,22.874834,74.03677,0.0,17.114204,19.32,Mumbai,21,1,2,4,1,2015,0,0.49999999999999994,0.8660254037844387,0.3536761221763716,0.9353679493131483,Winter,0,159.0,Unhealthy,351.0428571428571,134.43475315982423,254.8714285714286,132.7082855273892,62.5,32.794308449282276,94.65714285714284,43.76626772385544,478.8,408.4,260.6,15.090947308388088,0
2015-01-22,Mumbai,131.2,368.1,24.2,80.9,9.5,28.5,6.61,37.5,40.1,10.8,22.783167,79.000496,0.0,18.079027,15.93,Mumbai,22,1,3,4,1,2015,0,0.49999999999999994,0.8660254037844387,0.3697245428906731,0.9291414114031743,Winter,0,190.1,Unhealthy,308.38571428571424,151.56241210110366,258.1142857142857,135.53634725995622,66.88571428571429,32.92777088170554,82.22857142857143,45.342353794427645,70.9,358.0,429.8,45.67951432298782,0
2015-01-23,Mumbai,476.7,360.1,14.4,148.5,49.3,4.5,8.41,48.4,160.9,440.9,23.699831,65.417336,0.0,19.61587,18.13,Mumbai,23,1,4,4,1,2015,0,0.49999999999999994,0.8660254037844387,0.38566340624360707,0.9226395488404876,Winter,0,481.1,Hazardous,319.24285714285713,161.66303285066812,302.3285714285715,103.17880457868137,73.04285714285714,43.62261864151276,95.08571428571427,53.602376457623244,131.2,478.8,400.7,81.44402544409459,0
2015-01-24,Mumbai,420.7,186.9,32.9,45.8,234.1,31.1,4.81,12.5,185.8,86.1,24.464418,61.385803,0.0,18.218275,16.69,Mumbai,24,1,5,4,1,2015,1,0.49999999999999994,0.8660254037844387,0.401487989205973,0.9158642882672872,Winter,0,436.5,Hazardous,334.9571428571429,165.9827386320925,289.54285714285714,112.0880138870471,73.65714285714286,43.131923874815236,96.61428571428571,56.346736923310495,476.7,70.9,310.7,49.418846678241074,0
2015-01-25,Mumbai,353.4,178.3,105.4,79.3,104.7,48.1,4.61,23.1,181.1,130.4,24.072748,71.93163,0.0,19.373219,17.64,Mumbai,25,1,6,4,1,2015,1,0.49999999999999994,0.8660254037844387,0.4171936026123168,0.9088176373395029,Winter,0,382.9,Hazardous,327.09999999999997,163.20526952277004,261.3857142857143,111.68115968493272,74.61428571428571,43.1788693912284,112.84285714285714,62.57842698414147,420.7,131.2,408.4,49.67411560121798,0
2015-01-26,Mumbai,52.5,410.4,132.1,61.3,162.1,18.6,3.19,18.0,198.3,147.6,23.660254,63.856808,0.0,19.914215,18.04,Mumbai,26,1,0,5,1,2015,0,0.49999999999999994,0.8660254037844387,0.4327755925504312,0.901501684131884,Winter,0,142.9,USG,283.45714285714286,191.89112240315563,278.5285714285714,125.26130972605115,68.8,41.58753819755785,126.27142857142859,70.07616604537559,353.4,476.7,358.0,33.9483581987072,0
2015-01-27,Mumbai,50.4,334.5,116.3,94.8,199.5,34.7,0.89,93.6,59.9,312.3,23.076918,59.128998,0.0,22.322903,19.5,Mumbai,27,1,1,5,1,2015,0,0.49999999999999994,0.8660254037844387,0.4482293417404106,0.893918596519257,Winter,0,137.7,USG,222.25714285714284,187.4708586878047,274.9142857142857,122.86760392893686,75.15714285714286,41.689321460171584,126.10000000000001,70.26338543888514,52.5,420.7,478.8,40.363884000823944,0
2015-01-28,Mumbai,373.7,173.1,160.7,78.5,75.1,43.2,2.88,93.8,64.8,95.2,23.876917,65.810356,0.0,19.296135,19.45,Mumbai,28,1,2,5,1,2015,0,0.49999999999999994,0.8660254037844387,0.4635502709028509,0.886070621534138,Winter,0,399.1,Hazardous,265.5142857142857,181.56708061183548,287.3428571428571,103.45104892561275,84.15714285714286,32.437625125917,127.27142857142857,68.96798083859193,50.4,353.4,70.9,56.11224250780853,0
2015-01-29,Mumbai,174.8,500.3,52.0,116.3,37.0,35.9,1.61,83.5,103.3,130.6,24.120667,63.37389,0.0,16.039202,19.87,Mumbai,29,1,3,5,1,2015,0,0.49999999999999994,0.8660254037844387,0.47873384011578846,0.8779600847008882,Winter,0,225.1,Very Unhealthy,271.74285714285713,176.87887434760597,306.2285714285714,129.45079778672297,89.21428571428571,34.53676440024591,136.3,59.08279501400276,373.7,52.5,131.2,58.563824489275454,0
2015-01-30,Mumbai,481.7,472.6,30.1,92.2,166.7,37.6,5.35,39.2,133.2,248.6,25.697748,58.609562,0.0,13.202726,19.75,Mumbai,30,1,4,5,1,2015,0,0.49999999999999994,0.8660254037844387,0.4937755501599772,0.869589389346611,Winter,0,485.1,Hazardous,272.45714285714286,177.85191271713344,322.30000000000007,143.47725719894885,81.17142857142858,23.086916517493467,132.34285714285713,58.07968253881494,174.8,50.4,476.7,74.99734375591156,0
2015-01-31,Mumbai,466.3,497.0,125.7,12.5,188.5,4.4,9.37,41.2,83.4,470.9,25.7165,57.488056,0.0,13.527572,20.21,Mumbai,31,1,5,5,1,2015,1,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,Winter,0,472.8,Hazardous,278.9714285714286,184.882789124044,366.59999999999997,142.57386389751323,76.41428571428573,32.92478441192026,117.7142857142857,55.19551396540086,481.7,373.7,420.7,68.52942097098969,0
2015-02-01,Mumbai,310.5,197.1,140.2,126.3,167.0,8.0,6.77,76.9,156.1,87.4,24.395666,63.64383,0.0,14.799459,20.38,Mumbai,32,2,6,5,1,2015,1,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,Winter,0,348.8,Hazardous,272.8428571428571,182.7025803242605,369.2857142857143,138.5560708229875,83.12857142857142,38.01081926178886,114.14285714285714,51.064823415695756,466.3,174.8,353.4,61.260305783143664,0
2015-02-02,Mumbai,44.3,385.8,51.0,1.3,237.1,18.4,1.2,35.8,71.8,108.9,23.433167,66.90057,0.0,16.595179,20.37,Mumbai,33,2,0,6,1,2015,0,0.8660254037844386,0.5000000000000001,0.5380051715382996,0.8429415373547828,Winter,0,122.7,USG,271.6714285714285,184.36949055529507,365.7714285714286,137.64846184254662,74.55714285714285,48.9456793170707,96.07142857142856,36.67459221703372,310.5,481.7,52.5,24.138615750452256,0
2015-02-03,Mumbai,229.6,71.9,145.4,116.6,194.1,5.3,0.43,87.5,38.9,469.0,24.758165,62.10803,0.0,15.1884165,20.29,Mumbai,34,2,1,6,1,2015,0,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,Winter,0,279.4,Very Unhealthy,297.2714285714286,159.25560915590714,328.2571428571428,177.5827774789629,77.67142857142858,51.09470664970146,93.07142857142857,40.758136786238275,44.3,466.3,50.4,43.802430038548685,0
2015-02-04,Mumbai,415.4,72.9,175.3,19.3,184.6,6.8,8.19,88.4,194.0,95.5,26.168585,57.577023,0.0,16.595179,20.61,Mumbai,35,2,2,6,1,2015,0,0.8660254037844386,0.5000000000000001,0.5667017562911176,0.8239230057575542,Winter,0,432.3,Hazardous,303.2285714285714,163.31907129180917,313.9428571428571,195.32583765887927,69.21428571428571,55.63255727154225,111.52857142857144,53.182068227480386,229.6,310.5,373.7,51.73198869742994,0
2015-02-05,Mumbai,477.3,171.5,76.4,121.4,192.5,3.2,5.81,45.2,50.7,139.7,25.17275,64.18267,0.0,14.77755,20.68,Mumbai,36,2,3,6,1,2015,0,0.8660254037844386,0.5000000000000001,0.5808002734538009,0.8140460935082178,Winter,0,481.6,Hazardous,346.4428571428571,163.69349261289997,266.9714285714286,182.13084778336082,69.94285714285714,56.380341052026786,104.0142857142857,58.03324991104748,415.4,44.3,174.8,67.09044445191785,0
2015-02-06,Mumbai,352.0,426.6,106.5,20.6,117.8,10.4,6.37,47.3,135.9,435.7,24.770668,69.283485,0.0,15.328561,19.96,Mumbai,37,2,4,6,1,2015,0,0.8660254037844386,0.5000000000000001,0.5947266869607634,0.8039279618328213,Winter,0,381.8,Hazardous,327.9142857142857,152.81066093449797,260.4,174.1291474739368,59.714285714285715,58.13694833670548,104.39999999999999,58.26805871716222,477.3,229.6,481.7,56.28041855661724,0
2015-02-07,Mumbai,104.9,592.0,75.4,43.0,128.7,45.0,1.28,49.4,9.3,236.4,23.568588,76.53137,0.0,16.766108,20.76,Mumbai,38,2,5,6,1,2015,1,0.8660254037844386,0.5000000000000001,0.6084768701151261,0.7935716089521474,Winter,0,176.5,Unhealthy,276.2857142857143,159.1816512517636,273.9714285714286,197.7437206275311,64.07142857142857,55.07073373658385,93.81428571428572,68.54391362650728,352.0,415.4,466.3,43.978277878435016,0
2015-02-08,Mumbai,457.6,131.8,95.0,84.8,125.8,8.4,7.64,28.6,119.0,399.2,23.433172,69.99789,0.0,15.580141,21.18,Mumbai,39,2,6,6,1,2015,1,0.8660254037844386,0.5000000000000001,0.6220467484408675,0.7829801036770628,Winter,0,465.9,Hazardous,297.3,173.5155324459456,264.64285714285717,203.43296076056492,58.142857142857146,49.17309078289525,88.51428571428572,64.22329350454882,104.9,477.3,310.5,59.345898467440996,0
2015-02-09,Mumbai,263.0,44.0,29.4,4.4,87.8,19.5,4.9,35.1,129.1,489.2,24.90817,51.6477,0.0,16.78156,21.37,Mumbai,40,2,0,7,1,2015,0,0.8660254037844386,0.5000000000000001,0.6354323008901774,0.7721565844991642,Winter,0,311.0,Hazardous,328.54285714285714,136.0027678289779,215.8142857142857,210.40612656298333,58.58571428571428,48.586295343832255,96.70000000000002,65.37912510886021,457.6,352.0,44.3,29.24828407200799,0
2015-02-10,Mumbai,183.3,50.4,62.9,56.6,164.0,25.8,9.44,69.3,192.2,352.7,24.651917,68.64308,0.0,15.5843,20.68,Mumbai,41,2,1,7,1,2015,0,0.8660254037844386,0.5000000000000001,0.6486295610349814,0.7611042586607747,Winter,0,233.5,Very Unhealthy,321.92857142857144,142.5833523976498,212.74285714285716,212.99802704205874,50.01428571428572,41.4080679969266,118.6,68.39678355010562,263.0,104.9,229.6,38.853851645710805,0
2015-02-11,Mumbai,221.3,155.1,98.7,120.6,93.5,3.9,4.03,7.0,33.9,493.6,24.814417,70.7589,0.0,16.45007,21.16,Mumbai,42,2,2,7,1,2015,0,0.8660254037844386,0.5000000000000001,0.6616346182422783,0.7498264012045686,Winter,0,271.2,Very Unhealthy,294.2,140.23026302002955,224.48571428571427,206.15947248486583,64.48571428571428,46.2975675592656,95.72857142857143,65.69618746638989,183.3,457.6,415.4,42.77293174598504,0
2015-02-12,Mumbai,212.7,132.7,108.4,47.0,37.3,28.5,5.09,29.7,30.9,300.9,24.53525,63.98338,0.0,17.477621,21.53,Mumbai,43,2,3,7,1,2015,0,0.8660254037844386,0.5000000000000001,0.6744436188329455,0.7383263540031065,Winter,0,262.6,Very Unhealthy,256.4,116.26257638065084,218.94285714285712,208.33164151694027,53.857142857142854,39.02250876707175,92.89999999999999,68.33142273751754,221.3,263.0,477.3,34.7535572828431,0
2015-02-13,Mumbai,9.8,449.1,113.5,84.1,114.3,22.1,5.65,76.3,134.8,44.8,24.470667,63.974743,0.0,15.596767,21.63,Mumbai,44,2,4,7,1,2015,0,0.8660254037844386,0.5000000000000001,0.6870527672236669,0.7266075247685656,Winter,0,40.8,Good,207.51428571428573,139.0715814316669,222.15714285714284,212.20702829346374,62.92857142857143,37.347677941460404,92.74285714285713,68.21722307313249,212.7,183.3,352.0,43.90146877360249,0
2015-02-14,Mumbai,160.2,138.2,95.2,54.7,173.7,5.5,3.87,37.0,34.6,299.8,24.453997,67.26427,0.0,13.1041975,21.88,Mumbai,45,2,5,7,1,2015,1,0.8660254037844386,0.5000000000000001,0.6994583270516471,0.7146733860429609,Winter,0,210.6,Very Unhealthy,215.41428571428574,133.73949090889883,157.32857142857142,136.03724630024118,64.6,36.5606801541401,96.35714285714286,63.57145211342524,9.8,221.3,104.9,31.8430346685948,0
2015-02-15,Mumbai,237.0,430.7,91.9,124.9,13.3,16.3,6.29,9.2,9.7,295.7,24.322752,65.65759,0.0,14.021525,22.22,Mumbai,46,2,6,7,1,2015,1,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,Winter,0,286.7,Very Unhealthy,183.90000000000003,83.84259060883079,200.02857142857144,169.48647649380698,70.32857142857142,42.853304590027996,80.74285714285713,70.16420875685968,160.2,212.7,457.6,58.41478272749819,0
2015-02-16,Mumbai,164.8,289.7,196.4,136.1,55.8,5.2,6.53,89.7,84.1,334.3,24.512335,68.56302,0.0,19.881649,22.2,Mumbai,47,2,0,8,1,2015,0,0.8660254037844386,0.5000000000000001,0.7236440382959124,0.6901733882429719,Winter,0,215.2,Very Unhealthy,169.8714285714286,76.27567795581398,235.12857142857143,156.75138185765942,89.14285714285714,37.682659900050254,74.31428571428572,66.9846606463357,237.0,9.8,263.0,57.26415468238321,0
2015-02-17,Mumbai,167.1,230.3,3.2,14.0,2.1,8.6,9.34,51.8,9.7,488.4,25.016502,67.22831,0.0,16.199999,22.48,Mumbai,48,2,1,8,1,2015,0,0.8660254037844386,0.5000000000000001,0.7354170229639855,0.6776147890466889,Winter,0,217.5,Very Unhealthy,167.55714285714285,76.04575064049398,260.8285714285714,134.59891919186825,83.05714285714285,46.274645942922746,48.24285714285714,45.53679307779056,164.8,160.2,183.3,37.68898098909399,0
2015-02-18,Mumbai,234.0,137.0,149.5,65.1,222.3,17.9,4.87,1.0,60.6,182.3,23.987335,75.08578,0.0,15.646544,22.34,Mumbai,49,2,2,8,1,2015,0,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,Winter,0,283.7,Very Unhealthy,169.37142857142857,77.67566573656802,258.24285714285713,137.11880319808884,75.12857142857142,43.43772225020224,52.057142857142864,45.25250848085125,167.1,237.0,221.3,35.747743549645975,0
2015-02-19,Mumbai,215.8,263.0,142.6,99.4,165.3,36.8,0.99,47.9,19.6,144.6,24.333168,75.84228,0.0,18.671474,22.29,Mumbai,50,2,3,8,1,2015,0,0.8660254037844386,0.5000000000000001,0.7583058084785624,0.6518989958787126,Winter,0,265.7,Very Unhealthy,169.81428571428572,77.97214093446941,276.85714285714283,125.5956323171426,82.61428571428571,42.282085590764815,50.44285714285714,46.32194789884,234.0,164.8,212.7,45.109193392214316,0
2015-02-20,Mumbai,137.2,412.1,29.7,64.0,90.1,11.6,0.4,11.7,112.9,31.3,24.745667,73.08239,0.0,18.289274,22.13,Mumbai,51,2,4,8,1,2015,0,0.8660254037844386,0.5000000000000001,0.7694148268839378,0.6387494220515272,Winter,0,193.2,Unhealthy,188.0142857142857,40.0382495692735,271.57142857142856,117.66692701981188,79.74285714285715,42.843158035749305,47.31428571428571,39.9803880492851,215.8,167.1,9.8,36.890599515443995,0
2015-02-21,Mumbai,142.5,131.4,157.5,58.6,168.7,44.4,3.63,51.2,136.9,385.8,27.3415,54.039265,0.0,14.05845,22.49,Mumbai,52,2,5,8,1,2015,1,0.8660254037844386,0.5000000000000001,0.7802958510707755,0.6254105729852463,Winter,0,195.9,Unhealthy,185.48571428571427,42.5666703956444,270.6,118.97234972883415,80.3,42.48709608026104,61.92857142857143,51.57437071148524,137.2,234.0,160.2,32.02006379940671,0
2015-02-22,Mumbai,73.7,424.3,60.3,51.7,38.1,35.9,6.15,0.9,55.8,247.3,26.947748,60.143932,0.0,15.815435,22.51,Mumbai,53,2,6,8,1,2015,1,0.8660254037844386,0.5000000000000001,0.7909456567567772,0.6118864012687243,Winter,0,160.4,Unhealthy,162.15714285714284,53.079024643853955,269.6857142857143,117.55307210747316,69.84285714285714,38.501638802474254,68.5142857142857,46.48589135682017,142.5,215.8,237.0,35.98240843110631,0
2015-02-23,Mumbai,384.0,454.2,151.5,145.4,117.9,6.9,6.99,86.8,68.6,156.0,26.820665,66.84742,0.0,15.484185,22.72,Mumbai,54,2,0,9,1,2015,0,0.8660254037844386,0.5000000000000001,0.8013610881746766,0.5981809144059164,Winter,0,407.3,Hazardous,193.47142857142856,99.37091650789505,293.1857142857143,137.04716254598185,71.17142857142858,41.23262115872636,66.3,45.98622982299512,73.7,137.2,164.8,80.88189020280446,0
2015-02-24,Mumbai,333.4,167.8,47.0,55.6,217.5,50.0,4.94,25.7,14.5,18.8,26.239418,72.10111,0.0,17.651016,22.11,Mumbai,55,2,1,9,1,2015,0,0.8660254037844386,0.5000000000000001,0.811539059007361,0.5842981736283684,Winter,0,367.0,Hazardous,217.22857142857146,111.1914372345538,284.25714285714287,143.70135533045448,77.11428571428573,33.979034152029136,66.9857142857143,45.027377915050245,384.0,142.5,167.1,45.265836517698624,0
2015-02-25,Mumbai,258.2,547.7,185.0,131.4,176.7,17.5,6.35,28.2,3.2,161.3,25.349836,72.35526,0.0,20.696087,22.45,Mumbai,56,2,2,9,1,2015,0,0.8660254037844386,0.5000000000000001,0.8214765533024142,0.5702422926917871,Winter,0,307.1,Hazardous,220.6857142857143,112.17169025756051,342.92857142857144,156.80220783188088,86.58571428571429,38.94887369237731,58.785714285714285,51.1891078443916,333.4,73.7,234.0,67.60348195105956,0
2015-02-26,Mumbai,391.7,35.4,31.0,109.4,53.9,21.2,8.05,50.9,95.8,440.4,24.44567,65.944115,0.0,18.671474,22.77,Mumbai,57,2,3,9,1,2015,0,0.8660254037844386,0.5000000000000001,0.8311706263658079,0.5560174366570446,Winter,0,413.4,Hazardous,245.8142857142857,129.29090492079519,310.4142857142857,195.06690671469136,88.01428571428572,39.6738548909072,69.67142857142856,49.54290108198187,258.2,384.0,215.8,56.632376524396655,0
2015-02-27,Mumbai,329.3,138.3,182.4,143.7,176.9,2.2,4.18,68.2,121.1,119.2,23.579,65.50033,0.0,15.273505,23.18,Mumbai,58,2,4,9,1,2015,0,0.8660254037844386,0.5000000000000001,0.8406184056344782,0.5416278206559814,Winter,0,363.7,Hazardous,273.25714285714287,122.60903796407587,271.3,198.69593184897712,99.39999999999999,42.93572715893682,70.84285714285714,50.815970492974444,391.7,333.4,137.2,58.98560678098153,0
